snapshot_id,floor_id,modality,mean,max,slope,variance,zScoreVsHistory,label
snapshot_0006,floor_6,Humidity,43.6707,44.037,-0.0828,9.6769,-0.2659,FireSmoke
snapshot_0006,floor_6,Temperature,29.8662,33.1861,0.2606,3.4559,6.5552,FireSmoke
snapshot_0006,floor_6,Smoke,0.0364,0.0564,0.2309,0.0146,1.6381,FireSmoke
snapshot_0006,floor_6,Motion,0.3413,0.4912,0.0202,0.2881,1.9128,FireSmoke
snapshot_0006,floor_6,Humidity,54.8294,62.8058,-0.2361,12.8348,1.9659,FireSmoke
snapshot_0006,floor_6,Temperature,32.1185,33.1344,0.3203,3.4254,8.4321,FireSmoke
snapshot_0006,floor_6,CO2,508.3467,605.9476,-0.0441,100.8289,0.9724,FireSmoke
snapshot_0006,floor_6,Smoke,0.0759,0.077,0.087,0.0356,5.5862,FireSmoke
snapshot_0006,floor_6,CO2,539.5586,611.0723,0.1422,145.5376,1.4926,FireSmoke
snapshot_0006,floor_6,Temperature,27.2453,27.6809,0.2313,2.9834,4.3711,FireSmoke
snapshot_0006,floor_6,Smoke,0.1405,0.1573,0.1854,0.0176,12.0508,FireSmoke
snapshot_0006,floor_6,Humidity,51.1943,56.4972,0.0747,14.6323,1.2389,FireSmoke
snapshot_0006,floor_6,Power,0.3569,0.4647,-0.0154,0.2661,-0.2875,FireSmoke
snapshot_0006,floor_6,Motion,-0.1783,-0.008,-0.0684,0.2217,-3.2833,FireSmoke
snapshot_0006,floor_6,Power,-0.1994,0.1081,0.1081,0.4264,-3.9961,FireSmoke
snapshot_0006,floor_6,Motion,0.1266,0.2638,-0.0525,0.3108,-0.2344,FireSmoke
snapshot_0006,floor_6,Temperature,21.3954,24.7135,0.0601,2.3155,-0.5038,FireSmoke
snapshot_0006,floor_6,Humidity,53.3179,54.6526,0.1516,13.4526,1.6636,FireSmoke
snapshot_0006,floor_6,Temperature,30.6016,31.0253,-0.0322,3.6167,7.168,FireSmoke
snapshot_0006,floor_6,Smoke,0.0409,0.0436,0.1431,0.0259,2.091,FireSmoke
snapshot_0006,floor_6,CO2,463.0196,498.7955,0.258,208.5001,0.217,FireSmoke
snapshot_0006,floor_6,Temperature,25.7414,26.6569,0.0456,3.2441,3.1178,FireSmoke
snapshot_0006,floor_6,Power,0.498,0.5128,-0.0284,0.3028,0.6536,FireSmoke
snapshot_0006,floor_6,CO2,558.9392,806.8897,0.0198,76.9611,1.8157,FireSmoke
snapshot_0006,floor_6,Smoke,0.1672,0.1899,0.1496,0.0307,14.721,FireSmoke
snapshot_0006,floor_6,Motion,0.3739,0.4468,0.3269,0.1773,2.2386,FireSmoke
snapshot_0006,floor_6,Humidity,29.3933,49.8948,-0.1233,13.7118,-3.1213,FireSmoke
snapshot_0006,floor_6,Temperature,21.8508,25.9517,0.0248,4.3507,-0.1243,FireSmoke
snapshot_0006,floor_6,Smoke,-0.0366,-0.0163,-0.1037,0.0364,-5.6612,FireSmoke
snapshot_0006,floor_6,CO2,427.4326,448.9911,-0.2294,166.6216,-0.3761,FireSmoke
snapshot_0007,floor_7,CO2,383.8098,432.2612,0.1522,108.0358,-1.1032,Normal
snapshot_0007,floor_7,Humidity,50.5007,57.8505,0.1437,11.0705,1.1001,Normal
snapshot_0007,floor_7,Smoke,0.0059,0.0505,-0.0493,0.0194,-1.4067,Normal
snapshot_0007,floor_7,Motion,0.0699,0.1505,-0.065,0.2816,-0.8005,Normal
snapshot_0007,floor_7,Power,-0.0187,0.0361,-0.0769,0.1572,-2.7913,Normal
snapshot_0007,floor_7,Humidity,37.403,41.8976,0.1183,10.0689,-1.5194,Normal
snapshot_0007,floor_7,CO2,496.1571,760.4133,0.1731,146.1129,0.7693,Normal
snapshot_0007,floor_7,Power,0.8404,0.9682,0.0551,0.4346,2.9362,Normal
snapshot_0007,floor_7,Temperature,19.8577,22.0747,0.0064,2.8771,-1.7852,Normal
snapshot_0007,floor_7,Power,-0.1408,-0.1158,-0.0409,0.4912,-3.6051,Normal
snapshot_0007,floor_7,Smoke,0.0097,0.0305,-0.1236,0.037,-1.0256,Normal
snapshot_0007,floor_7,CO2,201.4305,400.6237,0.0756,136.4329,-4.1428,Normal
snapshot_0007,floor_7,Motion,0.2886,0.4471,0.1988,0.1518,1.3861,Normal
snapshot_0007,floor_7,Smoke,0.0443,0.046,-0.072,0.0171,2.4331,Normal
snapshot_0007,floor_7,Temperature,24.5576,26.3791,-0.028,2.525,2.1314,Normal
snapshot_0007,floor_7,Motion,0.4876,0.8822,0.111,0.2731,3.3763,Normal
snapshot_0007,floor_7,Power,0.6314,0.8362,-0.0431,0.3844,1.5426,Normal
snapshot_0007,floor_7,CO2,546.3057,689.9333,0.1082,194.7524,1.6051,Normal
snapshot_0007,floor_7,Humidity,64.2919,65.4812,-0.0088,15.1792,3.8584,Normal
snapshot_0007,floor_7,CO2,659.4782,790.9442,0.0778,131.3547,3.4913,Normal
snapshot_0007,floor_7,Power,0.3112,0.3245,-0.1516,0.4265,-0.5919,Normal
snapshot_0007,floor_7,Motion,0.2714,0.4041,0.1776,0.1098,1.2136,Normal
snapshot_0007,floor_7,Humidity,46.6022,65.6543,-0.1191,16.8102,0.3204,Normal
snapshot_0007,floor_7,Power,0.5037,0.8905,0.0234,0.2433,0.6915,Normal
snapshot_0007,floor_7,Temperature,25.2023,25.4778,-0.0103,4.0172,2.6686,Normal
snapshot_0007,floor_7,Power,0.5535,0.9496,0.0045,0.5026,1.0231,Normal
snapshot_0007,floor_7,Motion,0.13,0.4093,-0.082,0.1706,-0.1996,Normal
snapshot_0007,floor_7,Smoke,0.0004,0.0221,-0.0556,0.0165,-1.9622,Normal
snapshot_0007,floor_7,Humidity,63.2888,68.6839,-0.023,16.3242,3.6578,Normal
snapshot_0007,floor_7,CO2,524.1852,872.2934,-0.0075,170.4743,1.2364,Normal
snapshot_0007,floor_7,Smoke,0.0207,0.0292,-0.1195,0.0226,0.0653,Normal
snapshot_0007,floor_7,Humidity,47.9295,70.9307,0.143,12.6098,0.5859,Normal
snapshot_0007,floor_7,Motion,-0.0801,0.0018,-0.0163,0.2149,-2.3013,Normal
snapshot_0007,floor_7,CO2,438.0595,507.7501,-0.1145,176.0053,-0.199,Normal
snapshot_0007,floor_7,Power,0.5318,0.5733,-0.1281,0.2969,0.8787,Normal
snapshot_0007,floor_7,Humidity,39.6306,54.1817,0.1135,9.2847,-1.0739,Normal
snapshot_0007,floor_7,Smoke,0.045,0.0661,-0.0069,0.0338,2.499,Normal
snapshot_0007,floor_7,Temperature,16.8856,19.012,0.0101,3.3515,-4.262,Normal
snapshot_0007,floor_7,Temperature,22.1185,23.9453,-0.058,2.3323,0.0988,Normal
snapshot_0007,floor_7,Power,0.6291,1.0201,0.0838,0.3975,1.5274,Normal
snapshot_0007,floor_7,Smoke,0.0413,0.0479,0.0368,0.0305,2.1263,Normal
snapshot_0007,floor_7,CO2,333.2093,466.5928,0.0576,196.1549,-1.9465,Normal
snapshot_0007,floor_7,Motion,0.3574,0.5543,-0.0669,0.2238,2.0744,Normal
snapshot_0008,floor_8,Power,0.2743,0.4492,-0.1053,0.2495,-0.8379,Normal
snapshot_0008,floor_8,Temperature,16.8096,21.2517,0.0617,3.6971,-4.3253,Normal
snapshot_0008,floor_8,CO2,499.9171,621.0951,0.2545,141.688,0.832,Normal
snapshot_0008,floor_8,Temperature,24.7075,26.2798,-0.0801,2.2343,2.2563,Normal
snapshot_0008,floor_8,Power,0.4539,0.6459,0.0388,0.294,0.3594,Normal
snapshot_0008,floor_8,CO2,364.2048,491.2712,0.0915,211.372,-1.4299,Normal
snapshot_0008,floor_8,Humidity,15.3548,15.9774,-0.0119,8.8011,-5.929,Normal
snapshot_0008,floor_8,Smoke,0.0287,0.0331,-0.0981,0.0283,0.8707,Normal
snapshot_0008,floor_8,Motion,-0.1761,0.0636,-0.129,0.1739,-3.2608,Normal
snapshot_0008,floor_8,CO2,510.586,567.3331,-0.0946,154.921,1.0098,Normal
snapshot_0008,floor_8,Smoke,-0.0071,0.0337,-0.0488,0.0223,-2.7052,Normal
snapshot_0008,floor_8,Humidity,42.3922,47.843,0.1199,14.9198,-0.5216,Normal
snapshot_0008,floor_8,Power,0.2697,0.342,-0.1078,0.31,-0.8684,Normal
snapshot_0008,floor_8,Motion,-0.0296,0.0767,0.0279,0.3067,-1.7964,Normal
snapshot_0008,floor_8,CO2,549.3778,679.5131,-0.1141,186.707,1.6563,Normal
snapshot_0008,floor_8,Temperature,18.9281,23.7763,-0.0238,1.9583,-2.5599,Normal
snapshot_0008,floor_8,Motion,0.7138,0.7294,0.0119,0.1711,5.6377,Normal
snapshot_0008,floor_8,Humidity,40.4129,42.7881,-0.0891,12.6568,-0.9174,Normal
snapshot_0008,floor_8,Smoke,-0.0041,0.0133,0.2526,0.0167,-2.4092,Normal
snapshot_0008,floor_8,CO2,550.3791,649.9689,-0.0414,78.3105,1.673,Normal
snapshot_0008,floor_8,Motion,0.1378,0.3754,-0.0737,0.3025,-0.1221,Normal
snapshot_0008,floor_8,Power,0.1372,0.3488,-0.1662,0.178,-1.7523,Normal
snapshot_0008,floor_8,Temperature,18.1862,20.1048,0.0067,3.5514,-3.1782,Normal
snapshot_0008,floor_8,Motion,0.4121,0.479,0.0378,0.1445,2.621,Normal
snapshot_0008,floor_8,Temperature,18.3382,23.7461,-0.1548,2.3298,-3.0515,Normal
snapshot_0008,floor_8,Humidity,60.1567,68.1467,0.0509,13.623,3.0313,Normal
snapshot_0008,floor_8,Power,-0.0762,0.2054,-0.1083,0.4731,-3.1744,Normal
snapshot_0008,floor_8,Motion,0.3176,0.9594,0.1261,0.2458,1.6762,Normal
snapshot_0008,floor_8,Smoke,0.039,0.0654,0.089,0.0273,1.9017,Normal
snapshot_0008,floor_8,Humidity,52.1763,61.6162,0.0122,12.5519,1.4353,Normal
snapshot_0008,floor_8,Power,0.4546,0.5714,-0.0627,0.2954,0.3642,Normal
snapshot_0008,floor_8,Temperature,19.5576,21.7978,0.3596,3.8632,-2.0354,Normal
snapshot_0008,floor_8,Motion,0.0009,0.1561,0.0461,0.2629,-1.4913,Normal
snapshot_0008,floor_8,CO2,676.9695,955.4205,-0.0006,156.5617,3.7828,Normal
snapshot_0008,floor_8,Motion,-0.1004,0.0169,0.0501,0.2124,-2.5045,Normal
snapshot_0008,floor_8,Temperature,21.6975,28.9001,-0.0277,1.6819,-0.252,Normal
snapshot_0008,floor_8,Power,0.2295,0.6403,-0.0671,0.55,-1.1368,Normal
snapshot_0008,floor_8,Smoke,-0.0005,0.0125,0.1655,0.0206,-2.0491,Normal
snapshot_0008,floor_8,CO2,405.1946,551.3621,-0.0006,120.0933,-0.7468,Normal
snapshot_0008,floor_8,Power,1.1785,1.2351,0.0708,0.1899,5.19,Normal
snapshot_0008,floor_8,Motion,0.2221,0.3696,0.236,0.1338,0.7215,Normal
snapshot_0008,floor_8,Humidity,32.8077,38.9767,-0.0413,9.7735,-2.4385,Normal
snapshot_0008,floor_8,Humidity,34.3346,53.6029,0.016,12.5247,-2.1331,Normal
snapshot_0008,floor_8,Power,0.094,0.5003,-0.0213,0.5575,-2.0399,Normal
snapshot_0008,floor_8,Motion,-0.2708,-0.1933,0.3092,0.2044,-4.2077,Normal
snapshot_0008,floor_8,Temperature,20.4683,23.4164,-0.2364,3.0302,-1.2764,Normal
snapshot_0008,floor_8,CO2,568.9727,613.1435,0.0587,184.4417,1.9829,Normal
snapshot_0008,floor_8,Temperature,25.1519,30.9567,-0.1704,2.9818,2.6266,Normal
snapshot_0008,floor_8,Humidity,40.5038,59.0273,-0.0015,9.6671,-0.8992,Normal
snapshot_0008,floor_8,Motion,0.0644,0.1783,-0.1008,0.2068,-0.8556,Normal
snapshot_0008,floor_8,CO2,549.9084,618.1528,0.0356,109.9731,1.6651,Normal
snapshot_0008,floor_8,Humidity,51.6593,64.5563,-0.0132,13.4159,1.3319,Normal
snapshot_0008,floor_8,Smoke,0.0286,0.0408,-0.1392,0.0143,0.8629,Normal
snapshot_0008,floor_8,Motion,0.2718,0.3534,-0.0955,0.1959,1.2175,Normal
snapshot_0008,floor_8,Temperature,16.8054,20.6566,0.0031,2.4457,-4.3288,Normal
snapshot_0008,floor_8,Power,0.26,0.2668,-0.008,0.3235,-0.9335,Normal
snapshot_0008,floor_8,Temperature,22.5369,24.5284,-0.1445,3.1492,0.4474,Normal
snapshot_0008,floor_8,Humidity,24.4334,42.2691,0.0286,8.4589,-4.1133,Normal
snapshot_0008,floor_8,CO2,257.8758,312.2238,0.0085,100.392,-3.2021,Normal
snapshot_0008,floor_8,Motion,0.1373,0.4488,0.0808,0.1338,-0.1266,Normal
snapshot_0008,floor_8,Power,0.6212,0.6239,0.0078,0.3809,1.4746,Normal
snapshot_0009,floor_9,Power,0.217,0.6591,-0.0853,0.4195,-1.2198,HVACFault
snapshot_0009,floor_9,Smoke,-0.0206,0.0231,0.1787,0.0224,-4.0622,HVACFault
snapshot_0009,floor_9,CO2,231.6049,244.8962,0.0191,110.024,-3.6399,HVACFault
snapshot_0009,floor_9,Motion,0.0569,0.0698,0.1429,0.26,-0.9306,HVACFault
snapshot_0009,floor_9,Temperature,18.9492,21.193,-0.0977,1.974,-2.5424,HVACFault
snapshot_0009,floor_9,Humidity,28.4339,35.9174,-0.1155,10.7855,-3.3132,HVACFault
snapshot_0009,floor_9,Power,0.5232,0.9185,0.2388,0.1884,0.8215,HVACFault
snapshot_0009,floor_9,CO2,393.6465,578.9943,0.0619,94.1131,-0.9392,HVACFault
snapshot_0009,floor_9,Motion,0.5929,1.1688,0.1632,0.1819,4.4285,HVACFault
snapshot_0009,floor_9,Temperature,23.6772,25.5794,0.116,1.6354,1.3977,HVACFault
snapshot_0009,floor_9,Power,-0.0423,0.0688,0.0153,0.3329,-2.9488,HVACFault
snapshot_0009,floor_9,Smoke,0.0251,0.0303,0.0563,0.0273,0.5076,HVACFault
snapshot_0009,floor_9,CO2,627.2197,658.5015,-0.0747,163.1701,2.9537,HVACFault
snapshot_0009,floor_9,Motion,0.0693,0.1337,0.1774,0.2025,-0.8075,HVACFault
snapshot_0009,floor_9,Temperature,26.3329,26.4176,-0.1438,2.8328,3.6107,HVACFault
snapshot_0009,floor_9,Power,0.3838,0.5214,0.0166,0.422,-0.1077,HVACFault
snapshot_0009,floor_9,CO2,499.9179,540.7367,0.0537,141.3625,0.832,HVACFault
snapshot_0009,floor_9,Power,0.4892,0.6077,-0.0314,0.4229,0.5948,HVACFault
snapshot_0009,floor_9,Smoke,-0.0092,0.03,0.0581,0.0218,-2.9204,HVACFault
snapshot_0009,floor_9,CO2,719.4278,746.8559,0.2798,129.1083,4.4905,HVACFault
snapshot_0009,floor_9,Humidity,65.2247,66.0231,0.0222,16.3132,4.0449,HVACFault
snapshot_0009,floor_9,Motion,0.2073,0.3422,0.0855,0.2973,0.573,HVACFault
snapshot_0009,floor_9,Temperature,28.9994,31.4842,0.1071,2.8406,5.8328,HVACFault
snapshot_0009,floor_9,CO2,759.1439,819.2302,0.3425,122.7538,5.1524,HVACFault
snapshot_0010,floor_10,Temperature,23.9117,24.5143,-0.221,3.4207,1.5931,SpoofingAttack
snapshot_0010,floor_10,CO2,463.7282,499.0272,0.0907,84.9035,0.2288,SpoofingAttack
snapshot_0010,floor_10,Motion,0.0398,0.1943,0.0138,0.2341,-1.1025,SpoofingAttack
snapshot_0010,floor_10,Smoke,0.0465,0.0569,-0.0346,0.016,2.646,SpoofingAttack
snapshot_0010,floor_10,Power,0.7932,0.8374,-0.1281,0.3622,2.6216,SpoofingAttack
snapshot_0010,floor_10,Humidity,35.6031,60.3411,0.0529,9.5784,-1.8794,SpoofingAttack
snapshot_0010,floor_10,CO2,342.672,372.8806,-0.1152,156.9375,-1.7888,SpoofingAttack
snapshot_0010,floor_10,Motion,-0.0081,0.0577,0.0147,0.2625,-1.5814,SpoofingAttack
snapshot_0010,floor_10,Smoke,0.0248,0.0447,-0.2017,0.0252,0.4824,SpoofingAttack
snapshot_0010,floor_10,Temperature,22.4145,25.1836,-0.1177,3.3573,0.3455,SpoofingAttack
snapshot_0010,floor_10,Humidity,54.0942,67.3083,-0.0587,12.2864,1.8188,SpoofingAttack
snapshot_0010,floor_10,Temperature,23.318,25.1931,0.2575,3.152,1.0983,SpoofingAttack
snapshot_0010,floor_10,Smoke,0.0444,0.0708,-0.1388,0.0227,2.4388,SpoofingAttack
snapshot_0010,floor_10,Humidity,33.4467,42.6791,0.0809,22.4949,-2.3107,SpoofingAttack
snapshot_0010,floor_10,Motion,0.3365,0.4438,0.1045,0.1847,1.8653,SpoofingAttack
snapshot_0010,floor_10,CO2,405.5923,458.4655,0.0662,159.5386,-0.7401,SpoofingAttack
snapshot_0010,floor_10,Power,0.6995,1.5507,-0.0349,0.2489,1.9969,SpoofingAttack
snapshot_0010,floor_10,Power,0.7303,1.31,0.3278,0.4959,2.2022,SpoofingAttack
snapshot_0010,floor_10,Temperature,26.9696,30.8121,0.3449,1.9205,4.1413,SpoofingAttack
snapshot_0010,floor_10,CO2,564.0573,845.3293,0.1956,127.7733,1.901,SpoofingAttack
snapshot_0010,floor_10,Smoke,0.0491,0.0644,-0.1777,0.017,2.9087,SpoofingAttack
snapshot_0010,floor_10,Humidity,25.2937,41.0683,0.0258,16.5481,-3.9413,SpoofingAttack
snapshot_0010,floor_10,Humidity,49.2643,54.8672,0.1055,13.1453,0.8529,SpoofingAttack
snapshot_0010,floor_10,Smoke,0.0059,0.0266,-0.0147,0.0254,-1.4052,SpoofingAttack
snapshot_0010,floor_10,Motion,0.1139,0.1442,0.0862,0.2792,-0.3613,SpoofingAttack
snapshot_0010,floor_10,Motion,0.0777,0.18,0.0564,0.2085,-0.7233,SpoofingAttack
snapshot_0010,floor_10,Humidity,67.8491,76.6154,0.0156,10.9019,4.5698,SpoofingAttack
snapshot_0010,floor_10,Smoke,-0.016,0.022,0.0689,0.0142,-3.5967,SpoofingAttack
snapshot_0010,floor_10,Power,1.3754,1.6512,0.0841,0.4704,6.5027,SpoofingAttack
snapshot_0010,floor_10,Humidity,31.1373,37.2234,0.2047,10.2329,-2.7725,SpoofingAttack
snapshot_0010,floor_10,Temperature,23.5464,30.3526,-0.193,1.6098,1.2887,SpoofingAttack
snapshot_0010,floor_10,Smoke,-0.0181,0.0181,0.0068,0.0251,-3.8062,SpoofingAttack
snapshot_0011,floor_11,Humidity,28.6162,44.8648,-0.1728,12.3579,-3.2768,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0241,0.0441,0.014,0.0266,0.4113,OccupancySurge
snapshot_0011,floor_11,CO2,351.8895,493.0373,0.308,181.9481,-1.6352,OccupancySurge
snapshot_0011,floor_11,Power,-0.1411,-0.0336,0.0183,0.3447,-3.6077,OccupancySurge
snapshot_0011,floor_11,Smoke,0.008,0.0307,0.0916,0.0272,-1.1999,OccupancySurge
snapshot_0011,floor_11,Temperature,23.9699,24.6607,0.0778,3.5476,1.6416,OccupancySurge
snapshot_0011,floor_11,Humidity,45.4213,56.1542,-0.1797,11.3351,0.0843,OccupancySurge
snapshot_0011,floor_11,Motion,0.1819,0.3866,0.1121,0.2883,0.3192,OccupancySurge
snapshot_0011,floor_11,Power,0.3924,0.7684,-0.0516,0.5806,-0.0506,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0257,0.0338,-0.0624,0.024,0.5735,OccupancySurge
snapshot_0011,floor_11,Power,0.8256,0.9211,0.1366,0.3893,2.8371,OccupancySurge
snapshot_0011,floor_11,CO2,643.3206,779.509,0.1537,112.1562,3.222,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0342,0.0752,-0.2279,0.0278,1.4211,OccupancySurge
snapshot_0011,floor_11,Humidity,47.3785,62.217,-0.0741,11.4672,0.4757,OccupancySurge
snapshot_0011,floor_11,Motion,0.1643,0.2767,-0.0568,0.1216,0.1433,OccupancySurge
snapshot_0011,floor_11,CO2,449.3814,757.0759,-0.0516,158.2897,-0.0103,OccupancySurge
snapshot_0011,floor_11,Temperature,23.4978,24.1988,0.1544,4.7204,1.2481,OccupancySurge
snapshot_0011,floor_11,Power,1.0365,1.7429,0.043,0.5419,4.2432,OccupancySurge
snapshot_0011,floor_11,Motion,0.3713,0.6502,0.0151,0.2316,2.2134,OccupancySurge
snapshot_0011,floor_11,CO2,487.6111,589.9064,-0.0275,113.8688,0.6269,OccupancySurge
snapshot_0011,floor_11,Humidity,51.334,55.5054,0.0806,6.5758,1.2668,OccupancySurge
snapshot_0011,floor_11,Temperature,22.8438,26.7845,-0.1768,2.8047,0.7031,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0341,0.0836,0.001,0.0062,1.4067,OccupancySurge
snapshot_0011,floor_11,CO2,575.7394,628.0821,0.1058,111.9877,2.0957,OccupancySurge
snapshot_0011,floor_11,Humidity,82.7792,85.2439,-0.1197,13.7272,7.5558,OccupancySurge
snapshot_0011,floor_11,Temperature,25.3693,29.501,0.0813,1.7045,2.8078,OccupancySurge
snapshot_0011,floor_11,Power,0.7479,1.2759,-0.0182,0.347,2.3194,OccupancySurge
snapshot_0011,floor_11,Motion,-0.1221,0.5438,0.0542,0.3426,-2.7209,OccupancySurge
snapshot_0011,floor_11,Power,0.3902,0.6101,0.0378,0.5797,-0.0651,OccupancySurge
snapshot_0011,floor_11,Motion,0.2977,0.3835,0.0311,0.2777,1.4771,OccupancySurge
snapshot_0011,floor_11,CO2,679.2316,934.5258,0.0605,132.2989,3.8205,OccupancySurge
snapshot_0011,floor_11,Temperature,24.1618,25.5003,0.2716,2.885,1.8015,OccupancySurge
snapshot_0011,floor_11,Temperature,24.3343,24.3748,-0.0991,1.8588,1.9452,OccupancySurge
snapshot_0011,floor_11,Power,0.487,0.901,-0.0855,0.3936,0.5798,OccupancySurge
snapshot_0011,floor_11,Humidity,63.8126,69.9476,-0.0181,6.0352,3.7625,OccupancySurge
snapshot_0011,floor_11,Motion,0.1853,0.3334,0.1083,0.2446,0.3529,OccupancySurge
snapshot_0011,floor_11,Humidity,50.5091,65.9936,-0.1325,12.6042,1.1018,OccupancySurge
snapshot_0011,floor_11,CO2,373.3144,390.8346,0.0732,170.9308,-1.2781,OccupancySurge
snapshot_0011,floor_11,Power,0.2445,0.4222,0.0646,0.2502,-1.0366,OccupancySurge
snapshot_0011,floor_11,Motion,0.4069,0.4609,-0.0097,0.1578,2.5687,OccupancySurge
snapshot_0011,floor_11,Temperature,27.8565,28.8466,-0.0626,2.6982,4.8804,OccupancySurge
snapshot_0011,floor_11,Humidity,46.4659,47.4107,-0.0264,12.1045,0.2932,OccupancySurge
snapshot_0011,floor_11,Power,-0.0509,0.1405,-0.0511,0.4289,-3.0059,OccupancySurge
snapshot_0011,floor_11,Motion,0.3751,0.5122,0.1624,0.1638,2.2505,OccupancySurge
snapshot_0011,floor_11,CO2,839.4943,1007.6033,0.0637,135.1042,6.4916,OccupancySurge
snapshot_0011,floor_11,Temperature,25.6958,27.4048,0.3177,3.0744,3.0798,OccupancySurge
snapshot_0011,floor_11,CO2,674.0549,687.212,0.4072,81.0347,3.7342,OccupancySurge
snapshot_0011,floor_11,Humidity,33.98,41.6989,0.0046,10.4424,-2.204,OccupancySurge
snapshot_0011,floor_11,Motion,0.1496,0.1998,-0.0799,0.2208,-0.0036,OccupancySurge
snapshot_0011,floor_11,Humidity,48.9093,54.4912,0.0675,7.1843,0.7819,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0128,0.0272,-0.0218,0.0273,-0.7179,OccupancySurge
snapshot_0011,floor_11,Temperature,26.9256,27.884,0.0288,1.2884,4.1047,OccupancySurge
snapshot_0011,floor_11,CO2,690.7602,803.5294,0.2738,91.4536,4.0127,OccupancySurge
snapshot_0011,floor_11,Motion,0.5106,0.8605,-0.1374,0.2616,3.606,OccupancySurge
snapshot_0011,floor_11,Power,0.0691,0.13,-0.011,0.4629,-2.206,OccupancySurge
snapshot_0011,floor_11,Humidity,44.6191,60.8501,-0.2706,7.8986,-0.0762,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0205,0.0294,-0.003,0.033,0.0542,OccupancySurge
snapshot_0011,floor_11,Temperature,24.2838,28.6118,0.0843,2.0362,1.9031,OccupancySurge
snapshot_0011,floor_11,Power,0.8701,1.1426,0.0131,0.4672,3.1342,OccupancySurge
snapshot_0011,floor_11,Motion,0.785,0.8509,0.0974,0.3835,6.3498,OccupancySurge
snapshot_0011,floor_11,CO2,562.6477,617.1862,0.0395,172.9356,1.8775,OccupancySurge
snapshot_0011,floor_11,CO2,351.2761,447.6188,-0.1901,18.3314,-1.6454,OccupancySurge
snapshot_0011,floor_11,Motion,-0.0189,0.0759,-0.1019,0.1938,-1.6893,OccupancySurge
snapshot_0011,floor_11,Smoke,0.0061,0.0168,-0.0716,0.0155,-1.3929,OccupancySurge
snapshot_0011,floor_11,Humidity,34.8446,39.3402,-0.1175,2.1063,-2.0311,OccupancySurge
snapshot_0011,floor_11,Temperature,26.4535,31.6859,0.0434,3.5948,3.7112,OccupancySurge
snapshot_0012,floor_12,Power,0.005,0.3586,0.1846,0.1101,-2.6331,Normal
snapshot_0012,floor_12,Humidity,23.9741,37.8209,0.1249,6.4555,-4.2052,Normal
snapshot_0012,floor_12,Temperature,19.2146,20.3272,-0.0838,1.3734,-2.3211,Normal
snapshot_0012,floor_12,Smoke,0.0606,0.0951,-0.0751,0.0177,4.0571,Normal
snapshot_0012,floor_12,CO2,489.4085,516.5433,0.0185,139.616,0.6568,Normal
snapshot_0012,floor_12,Motion,0.1503,0.3414,-0.2932,0.0786,0.0034,Normal
snapshot_0012,floor_12,Temperature,22.0505,24.0466,-0.1134,2.6191,0.0421,Normal
snapshot_0012,floor_12,CO2,492.0196,531.8173,-0.1207,64.7692,0.7003,Normal
snapshot_0012,floor_12,Smoke,0.0556,0.0735,0.2159,0.012,3.5561,Normal
snapshot_0012,floor_12,Humidity,27.8416,36.2025,-0.0454,10.3058,-3.4317,Normal
snapshot_0012,floor_12,Power,0.1944,0.3983,-0.1705,0.3518,-1.3704,Normal
snapshot_0012,floor_12,Motion,0.0079,0.048,0.0829,0.1939,-1.4212,Normal
snapshot_0012,floor_12,Smoke,-0.0159,0.0165,0.022,0.0247,-3.5911,Normal
snapshot_0012,floor_12,Humidity,33.5497,36.0335,0.0125,14.1762,-2.2901,Normal
snapshot_0012,floor_12,CO2,383.0665,510.6952,0.1256,148.2126,-1.1156,Normal
snapshot_0012,floor_12,Motion,0.2949,0.3451,0.0799,0.2158,1.4494,Normal
snapshot_0012,floor_12,Smoke,0.023,0.0231,0.0656,0.0214,0.3001,Normal
snapshot_0012,floor_12,CO2,474.3236,652.7982,0.0703,158.4734,0.4054,Normal
snapshot_0012,floor_12,Power,-0.0803,0.1203,0.0819,0.4485,-3.2022,Normal
snapshot_0012,floor_12,Motion,0.3065,0.421,-0.188,0.2599,1.5653,Normal
snapshot_0012,floor_12,Humidity,49.5649,56.814,0.0888,10.5202,0.913,Normal
snapshot_0012,floor_12,Temperature,29.511,30.11,0.1341,3.2553,6.2592,Normal
snapshot_0012,floor_12,Smoke,0.0396,0.065,-0.0512,0.0087,1.9585,Normal
snapshot_0012,floor_12,Temperature,21.3201,23.3499,-0.0769,4.2921,-0.5666,Normal
snapshot_0012,floor_12,Motion,0.036,0.2184,-0.1182,0.221,-1.1404,Normal
snapshot_0012,floor_12,CO2,254.1936,300.7848,0.0072,107.2569,-3.2634,Normal
snapshot_0012,floor_12,Power,0.5351,0.773,0.0256,0.3469,0.9004,Normal
snapshot_0012,floor_12,Temperature,18.5264,18.8946,-0.1504,1.8911,-2.8947,Normal
snapshot_0012,floor_12,Motion,0.3411,0.6373,0.0456,0.2899,1.9114,Normal
